,Rooms,Price,Total Space,Living Space,Kitchen Space,City center distance,Metro distance,Walk,Telephone,Balcon,Floor,Floor Number,Market Type
899,1,7990000.0,55.0,40.0,10.0,4.079333572472215,5.0,1.0,1.0,0.0,2.0,5.0,0.0
900,1,8000000.0,38.0,17.0,8.0,4.981595292624496,13.0,1.0,0.0,0.0,5.0,14.0,0.0
901,1,8000000.0,37.0,20.0,9.0,4.526062002808053,15.0,1.0,1.0,0.0,2.0,14.0,0.0
902,2,8081363.0,55.0,30.0,0.0,4.079333572472215,6.0,1.0,1.0,0.0,2.0,5.0,0.0
903,1,8081363.0,55.0,25.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,2.0,5.0,0.0
904,1,8081363.0,55.0,55.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,2.0,55.0,0.0
905,1,8100000.0,35.0,15.0,9.0,4.17045334758063,0.0,0.0,1.0,1.0,2.0,17.0,0.0
906,1,8112552.0,39.0,39.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,2.0,39.0,0.0
907,3,8150000.0,56.0,40.0,6.0,2.5278410458312264,4.0,1.0,1.0,0.0,3.0,5.0,0.0
908,1,8157500.0,43.0,20.0,3.0,3.9585047833703344,7.0,1.0,1.0,0.0,3.0,44.0,0.0
909,2,8200000.0,44.0,32.0,5.0,4.284179099544877,7.0,1.0,1.0,0.0,7.0,9.0,0.0
910,1,8200000.0,40.0,20.0,8.0,4.979609615221208,15.0,1.0,1.0,0.0,2.0,5.0,0.0
911,1,8230204.0,30.0,0.0,1.0,4.079333572472215,9.0,1.0,1.0,0.0,5.0,6.0,0.0
912,2,7650000.0,36.0,21.0,5.0,4.231932282186649,13.0,1.0,1.0,0.0,8.0,9.0,0.0
913,1,8300000.0,35.0,17.0,10.0,4.53791671368877,0.0,0.0,1.0,1.0,7.0,12.0,0.0
914,2,8300000.0,40.0,27.0,7.0,2.961936391597006,9.0,1.0,1.0,0.0,3.0,6.0,0.0
915,2,8323802.0,55.0,55.0,1.0,4.101181851472022,5.0,1.0,0.0,1.0,2.0,6.0,0.0
916,1,8400000.0,32.0,19.0,5.0,3.6235560259899198,6.0,1.0,1.0,0.0,9.0,9.0,0.0
917,1,8400000.0,31.0,19.0,6.0,3.2479672201580816,7.0,1.0,1.0,0.0,5.0,5.0,0.0
918,1,8437054.0,39.0,39.0,1.0,4.101181851472022,5.0,1.0,0.0,1.0,2.0,6.0,0.0
919,1,8499650.0,43.0,0.0,3.0,3.9585047833703344,5.0,1.0,1.0,0.0,2.0,39.0,0.0
920,1,8500000.0,35.0,18.0,9.0,3.88946360780368,10.0,1.0,1.0,0.0,6.0,16.0,0.0
921,1,8500000.0,31.0,21.0,5.0,3.688432153624372,3.0,1.0,0.0,0.0,5.0,9.0,0.0
922,1,8500000.0,37.0,18.0,11.0,3.6842733333370563,5.0,1.0,1.0,0.0,6.0,17.0,0.0
923,2,8500000.0,42.0,26.0,5.0,3.2994260837341223,7.0,1.0,0.0,1.0,1.0,9.0,0.0
924,5,49000000.0,113.0,72.0,14.0,3.083757956294895,8.0,1.0,1.0,0.0,11.0,12.0,0.0
925,1,6914400.0,34.0,19.0,9.0,2.682218423183688,10.0,1.0,0.0,0.0,5.0,16.0,0.0
926,2,23020800.0,65.0,50.0,15.0,3.232315390477349,10.0,1.0,1.0,0.0,2.0,7.0,0.0
927,2,8500000.0,43.0,28.0,6.0,4.06314714190536,8.0,1.0,1.0,0.0,3.0,5.0,0.0
928,1,8513060.0,37.0,37.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,37.0,0.0
929,1,8570754.0,44.0,44.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,1.0,44.0,0.0
930,2,8600000.0,52.0,37.0,12.0,5.606433891187085,18.0,1.0,0.0,0.0,1.0,13.0,0.0
931,1,8611226.0,36.0,36.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,36.0,0.0
932,1,8650000.0,38.0,23.0,9.0,4.213277798727646,2.0,1.0,0.0,0.0,13.0,14.0,0.0
933,1,8672814.0,38.0,38.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,38.0,0.0
934,1,8700000.0,39.0,19.0,8.0,4.516430965779089,10.0,1.0,0.0,0.0,12.0,17.0,0.0
935,2,8700000.0,44.0,29.0,6.0,4.228866899663807,0.0,0.0,1.0,0.0,4.0,9.0,0.0
936,1,8700000.0,38.0,20.0,9.0,4.4086153274217255,10.0,1.0,0.0,0.0,6.0,17.0,0.0
937,1,8851913.0,40.0,40.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,2.0,40.0,0.0
938,1,8895300.0,44.0,0.0,3.0,3.9585047833703344,5.0,1.0,1.0,0.0,4.0,39.0,0.0
939,1,8896178.0,39.0,39.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,39.0,0.0
940,2,8900000.0,47.0,31.0,7.0,4.408777990159826,9.0,1.0,0.0,0.0,1.0,12.0,0.0
941,1,8900000.0,40.0,20.0,10.0,3.74510350755855,0.0,0.0,1.0,0.0,12.0,22.0,0.0
942,1,8900000.0,39.0,23.0,10.0,4.40338532586421,3.0,1.0,1.0,0.0,1.0,3.0,0.0
943,1,8943624.0,49.0,49.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,49.0,0.0
944,2,8950000.0,46.0,24.0,9.0,3.7925411548624357,5.0,1.0,0.0,0.0,1.0,5.0,0.0
945,1,8949981.0,38.0,38.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,38.0,0.0
946,2,9000000.0,48.0,31.0,7.0,3.989142087893989,7.0,1.0,1.0,0.0,7.0,12.0,0.0
947,1,9000000.0,36.0,16.0,10.0,3.5934132405184016,9.0,1.0,1.0,0.0,1.0,16.0,0.0
948,1,9000000.0,36.0,16.0,10.0,3.5934132405184016,5.0,1.0,1.0,0.0,1.0,16.0,0.0
949,2,9000000.0,54.0,34.0,9.0,2.961936391597006,3.0,1.0,0.0,0.0,4.0,6.0,0.0
950,1,9000000.0,31.0,18.0,5.0,2.675549951858794,11.0,1.0,0.0,0.0,3.0,9.0,0.0
951,2,9000000.0,52.0,40.0,7.0,3.95057131144174,8.0,1.0,1.0,0.0,1.0,8.0,0.0
952,4,64865000.0,154.0,87.0,18.0,3.510958734195867,5.0,1.0,0.0,0.0,4.0,12.0,0.0
953,4,85000000.0,158.0,85.0,17.0,2.7852984378923002,8.0,1.0,1.0,0.0,9.0,9.0,0.0
954,2,23020800.0,65.0,50.0,15.0,3.232315390477349,10.0,1.0,1.0,0.0,2.0,7.0,0.0
955,1,9000000.0,33.0,17.0,7.0,2.3461217034436106,4.0,1.0,1.0,0.0,4.0,12.0,0.0
956,1,9000000.0,40.0,20.0,10.0,4.004272487724219,7.0,1.0,1.0,0.0,1.0,12.0,0.0
957,1,9027459.0,41.0,41.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,1.0,41.0,0.0
958,1,9069305.0,53.0,53.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,53.0,0.0
959,1,9100000.0,38.0,19.0,10.0,3.2229710440510604,9.0,1.0,1.0,0.0,12.0,16.0,0.0
960,1,9106650.0,44.0,0.0,3.0,3.9585047833703344,5.0,1.0,1.0,0.0,7.0,39.0,0.0
961,2,9117548.0,53.0,53.0,1.0,4.101181851472022,5.0,1.0,0.0,1.0,3.0,6.0,0.0
962,1,9117548.0,53.0,53.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,53.0,0.0
963,1,9199000.0,34.0,19.0,9.0,2.519866040762372,5.0,1.0,1.0,0.0,16.0,16.0,0.0
964,2,9200000.0,44.0,29.0,6.0,2.904386745141798,6.0,1.0,1.0,0.0,1.0,5.0,0.0
965,1,9200000.0,38.0,19.0,8.0,4.248246053297887,11.0,1.0,1.0,0.0,9.0,17.0,0.0
966,2,9300000.0,42.0,27.0,5.0,5.941397462561736,7.0,1.0,1.0,0.0,8.0,9.0,0.0
967,2,9300000.0,45.0,29.0,6.0,4.716829079367601,15.0,1.0,1.0,0.0,6.0,12.0,0.0
968,1,9356608.0,42.0,42.0,1.0,4.126903486073463,5.0,1.0,0.0,1.0,2.0,6.0,0.0
969,2,9390000.0,37.0,22.0,8.0,4.360217773563832,2.0,1.0,1.0,0.0,1.0,9.0,0.0
970,1,9395149.0,41.0,41.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,41.0,0.0
971,1,9400000.0,38.0,18.0,7.0,4.248246053297887,9.0,1.0,1.0,0.0,6.0,17.0,0.0
972,1,9432900.0,44.0,0.0,3.0,3.9585047833703344,5.0,1.0,1.0,0.0,7.0,39.0,0.0
973,1,9500000.0,35.0,20.0,9.0,3.4027892785557907,9.0,1.0,1.0,0.0,5.0,12.0,0.0
974,1,9500000.0,30.0,18.0,6.0,2.527369852753031,4.0,1.0,0.0,0.0,1.0,5.0,0.0
975,1,9500000.0,38.0,20.0,10.0,3.6324049705797354,5.0,1.0,0.0,1.0,6.0,18.0,0.0
976,2,9500000.0,45.0,27.0,7.0,3.658480095077221,10.0,1.0,1.0,0.0,10.0,12.0,0.0
977,2,9500000.0,45.0,29.0,6.0,3.7035645248375726,15.0,1.0,1.0,0.0,4.0,5.0,0.0
978,1,9500000.0,40.0,21.0,9.0,3.1124469733011977,5.0,1.0,0.0,0.0,5.0,13.0,0.0
979,2,9500000.0,39.0,22.0,7.0,4.004272487724219,5.0,1.0,1.0,0.0,11.0,12.0,0.0
980,2,10500000.0,53.0,32.0,9.0,5.136509290050275,10.0,1.0,1.0,0.0,1.0,5.0,0.0
981,3,66923220.0,100.0,81.0,19.0,4.377537704560161,12.0,1.0,1.0,0.0,9.0,100.0,0.0
982,4,133510000.0,205.0,120.0,16.0,3.0249792966764035,10.0,1.0,1.0,0.0,2.0,7.0,0.0
983,2,9500000.0,43.0,29.0,6.0,2.9974031154940466,9.0,1.0,1.0,0.0,3.0,5.0,0.0
984,2,9500000.0,39.0,27.0,0.0,2.961936391597006,5.0,1.0,1.0,0.0,2.0,6.0,0.0
985,2,9700000.0,50.0,30.0,7.0,5.586579454867695,11.0,1.0,0.0,0.0,1.0,14.0,0.0
986,2,9700000.0,47.0,29.0,7.0,3.764954572605092,7.0,1.0,1.0,0.0,2.0,12.0,0.0
987,2,9700000.0,38.0,32.0,6.0,3.2712444399872997,11.0,1.0,1.0,0.0,3.0,17.0,0.0
988,1,9700000.0,35.0,20.0,9.0,3.4027892785557907,9.0,1.0,0.0,0.0,3.0,12.0,0.0
989,1,9750000.0,37.0,19.0,10.0,2.519866040762372,8.0,1.0,0.0,0.0,12.0,16.0,0.0
990,2,9768439.0,46.0,46.0,1.0,4.126903486073463,5.0,1.0,0.0,1.0,5.0,6.0,0.0
991,3,9800000.0,58.0,42.0,5.0,6.061912378931165,8.0,1.0,1.0,0.0,6.0,9.0,0.0
992,2,9800000.0,60.0,45.0,10.0,4.079333572472215,5.0,1.0,1.0,0.0,3.0,5.0,0.0
993,2,9800000.0,46.0,35.0,7.0,2.3461217034436106,4.0,1.0,1.0,0.0,10.0,12.0,0.0
994,1,9865843.0,45.0,45.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,1.0,45.0,0.0
995,3,9886025.0,59.0,59.0,1.0,4.101181851472022,5.0,1.0,0.0,1.0,3.0,6.0,0.0
996,1,9886025.0,59.0,59.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,3.0,59.0,0.0
997,2,9900000.0,42.0,28.0,5.0,3.590134353029796,10.0,1.0,1.0,0.0,4.0,5.0,0.0
998,2,9900000.0,43.0,28.0,6.0,3.7075530501558975,6.0,1.0,1.0,0.0,7.0,8.0,0.0
999,2,9500000.0,46.0,30.0,7.0,4.300751156554697,8.0,1.0,1.0,0.0,3.0,8.0,0.0
1000,1,9900000.0,38.0,19.0,7.0,6.162945628420311,15.0,1.0,0.0,0.0,13.0,17.0,0.0
1001,2,9900000.0,49.0,32.0,8.0,3.989142087893989,12.0,1.0,0.0,0.0,7.0,12.0,0.0
1002,1,9900000.0,38.0,19.0,9.0,2.7666072649413405,3.0,1.0,0.0,0.0,10.0,14.0,0.0
1003,1,9900000.0,30.0,15.0,8.0,2.547037804402534,7.0,1.0,0.0,0.0,7.0,8.0,0.0
1004,2,9900000.0,44.0,32.0,7.0,2.6136786104819274,15.0,1.0,1.0,0.0,1.0,9.0,0.0
1005,2,9930382.0,46.0,46.0,1.0,4.126903486073463,5.0,1.0,0.0,1.0,1.0,6.0,0.0
1006,1,9930382.0,46.0,46.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,1.0,46.0,0.0
1007,2,9950000.0,40.0,27.0,5.0,2.6091423648096215,10.0,1.0,0.0,0.0,1.0,8.0,0.0
1008,2,28800000.0,64.0,49.0,10.0,1.3433676718254948,7.0,1.0,0.0,0.0,2.0,4.0,0.0
1009,5,95000000.0,190.0,130.0,12.0,3.510958734195867,5.0,1.0,0.0,0.0,9.0,14.0,0.0
1010,1,15916441.0,50.0,50.0,13.0,3.8180550162034828,0.0,0.0,1.0,0.0,2.0,13.0,0.0
1011,1,9990000.0,35.0,20.0,10.0,2.6672727533305602,12.0,1.0,0.0,0.0,5.0,8.0,0.0
1012,2,10000000.0,38.0,23.0,8.0,3.701774581134722,4.0,1.0,0.0,0.0,8.0,9.0,0.0
1013,2,10000000.0,38.0,23.0,6.0,3.659775828918481,5.0,1.0,1.0,0.0,2.0,9.0,0.0
1014,1,9500000.0,33.0,18.0,9.0,3.785857977154894,11.0,1.0,0.0,0.0,9.0,9.0,0.0
1015,3,10000000.0,54.0,38.0,5.0,4.808639347449243,0.0,0.0,1.0,0.0,1.0,9.0,0.0
1016,2,10000000.0,40.0,28.0,6.0,5.1491335207386815,12.0,1.0,1.0,0.0,3.0,12.0,0.0
1017,2,10000000.0,41.0,25.0,6.0,2.6512425276895537,11.0,1.0,0.0,0.0,1.0,8.0,0.0
1018,2,10000000.0,48.0,32.0,9.0,4.2981890980495425,10.0,1.0,0.0,0.0,7.0,14.0,0.0
1019,1,10000000.0,34.0,19.0,9.0,4.289105570833525,3.0,1.0,1.0,1.0,2.0,12.0,0.0
1020,1,9999999.0,35.0,20.0,10.0,6.058362842223083,10.0,1.0,1.0,0.0,9.0,12.0,0.0
1021,1,10000000.0,35.0,19.0,8.0,4.851539513500314,0.0,0.0,0.0,0.0,3.0,12.0,0.0
1022,2,10000000.0,41.0,28.0,5.0,3.6231790912013095,3.0,1.0,1.0,0.0,9.0,9.0,0.0
1023,2,10000000.0,43.0,28.0,6.0,4.808639347449243,9.0,1.0,0.0,0.0,5.0,9.0,0.0
1024,2,10029600.0,50.0,28.0,11.0,2.682218423183688,5.0,1.0,0.0,0.0,8.0,16.0,0.0
1025,2,10100000.0,52.0,31.0,10.0,3.915665883633478,0.0,0.0,0.0,0.0,7.0,12.0,0.0
1026,2,10100000.0,44.0,32.0,7.0,2.6136786104819274,11.0,1.0,1.0,0.0,1.0,9.0,0.0
1027,2,10100000.0,44.0,32.0,7.0,2.6136786104819274,10.0,1.0,1.0,0.0,1.0,9.0,0.0
1028,1,10200000.0,48.0,48.0,0.0,3.9081806218664883,7.0,1.0,0.0,0.0,20.0,44.0,0.0
1029,1,10250000.0,37.0,18.0,10.0,3.173294454553112,5.0,1.0,0.0,0.0,6.0,9.0,0.0
1030,1,10290000.0,30.0,15.0,8.0,3.5138250908738384,5.0,1.0,1.0,0.0,2.0,14.0,0.0
1031,2,10000000.0,39.0,24.0,6.0,4.5182494799044,6.0,1.0,0.0,0.0,14.0,14.0,0.0
1032,2,10300000.0,39.0,26.0,7.0,3.8730278648421295,0.0,0.0,1.0,0.0,4.0,12.0,0.0
1033,2,10329300.0,49.0,28.0,11.0,2.682218423183688,5.0,1.0,0.0,0.0,13.0,16.0,0.0
1034,2,10500000.0,52.0,31.0,10.0,3.1486651902695564,8.0,1.0,0.0,0.0,8.0,12.0,0.0
1035,1,10403243.0,46.0,46.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,2.0,46.0,0.0
1036,3,79562148.0,131.0,0.0,1.0,2.1671193287453425,6.0,1.0,1.0,0.0,3.0,11.0,0.0
1037,3,167862174.0,181.0,169.0,0.0,4.7544283036942945,7.0,1.0,0.0,0.0,3.0,8.0,0.0
1038,2,30000000.0,51.0,16.0,23.0,1.8713742505284643,8.0,1.0,1.0,0.0,4.0,8.0,0.0
1039,3,10478000.0,69.0,53.0,3.0,4.199783454105702,0.0,0.0,1.0,0.0,16.0,19.0,0.0
1040,1,10485169.0,46.0,46.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,46.0,0.0
1041,2,10490000.0,46.0,28.0,7.0,2.3461217034436106,4.0,1.0,1.0,0.0,6.0,12.0,0.0
1042,2,10500000.0,47.0,35.0,9.0,3.786575827660999,11.0,1.0,0.0,1.0,1.0,12.0,0.0
1043,3,10500000.0,65.0,47.0,9.0,5.367344409824559,9.0,1.0,1.0,0.0,3.0,5.0,0.0
1044,1,10500000.0,30.0,17.0,7.0,2.047403441842498,5.0,1.0,0.0,1.0,5.0,5.0,0.0
1045,1,10500000.0,35.0,19.0,10.0,4.887841314216059,2.0,1.0,1.0,0.0,2.0,5.0,0.0
1046,2,10500000.0,38.0,23.0,7.0,3.4560453995556615,8.0,1.0,0.0,0.0,6.0,9.0,0.0
1047,1,10500000.0,37.0,17.0,9.0,2.883746764475803,10.0,1.0,1.0,0.0,1.0,9.0,0.0
1048,2,10500000.0,55.0,32.0,8.0,5.963078180420029,14.0,1.0,0.0,0.0,7.0,17.0,0.0
1049,2,10500000.0,40.0,28.0,6.0,3.7608742805495705,10.0,1.0,1.0,0.0,3.0,5.0,0.0
1050,1,10500000.0,39.0,19.0,9.0,3.9729686680471294,3.0,1.0,0.0,0.0,11.0,17.0,0.0
1051,2,10500000.0,48.0,27.0,7.0,3.816566424844689,20.0,1.0,1.0,0.0,2.0,8.0,0.0
1052,2,10500000.0,35.0,27.0,6.0,3.6711572097768337,3.0,1.0,0.0,0.0,4.0,9.0,0.0
1053,2,10598345.0,61.0,35.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,3.0,8.0,0.0
1054,2,10598345.0,61.0,61.0,1.0,4.101181851472022,5.0,1.0,0.0,1.0,3.0,6.0,0.0
1055,2,10598345.0,61.0,0.0,1.0,4.079333572472215,9.0,1.0,1.0,0.0,3.0,6.0,0.0
1056,2,10600000.0,44.0,29.0,6.0,2.904386745141798,3.0,1.0,0.0,0.0,2.0,5.0,0.0
1057,1,10661503.0,60.0,60.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,60.0,0.0
1058,2,10817568.0,51.0,30.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,1.0,5.0,0.0
1059,1,10817568.0,51.0,25.0,1.0,4.079333572472215,6.0,1.0,1.0,0.0,1.0,5.0,0.0
1060,1,10817568.0,51.0,51.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,1.0,51.0,0.0
1061,1,10859151.0,47.0,47.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,47.0,0.0
1062,1,10900000.0,35.0,19.0,9.0,4.665069931623464,5.0,1.0,1.0,0.0,6.0,14.0,0.0
1063,2,10900000.0,43.0,32.0,6.0,4.6131545796507485,7.0,1.0,1.0,0.0,5.0,9.0,0.0
1064,3,57500000.0,97.0,0.0,0.0,1.99673264070285,0.0,0.0,0.0,0.0,14.0,14.0,0.0
1065,2,68000000.0,99.0,80.0,15.0,2.613797713825076,10.0,1.0,0.0,0.0,7.0,10.0,0.0
1066,2,50000000.0,75.0,28.0,21.0,4.191008758620651,5.0,1.0,1.0,0.0,6.0,12.0,0.0
1067,1,10900000.0,34.0,19.0,6.0,1.6286734739815916,10.0,1.0,1.0,0.0,3.0,10.0,0.0
1068,1,10900000.0,40.0,20.0,8.0,3.9729686680471294,1.0,1.0,1.0,0.0,3.0,17.0,0.0
1069,2,10900000.0,56.0,36.0,9.0,3.065327405610823,7.0,1.0,1.0,0.0,3.0,7.0,0.0
1070,1,10900000.0,39.0,32.0,8.0,4.0793683027816625,5.0,1.0,1.0,0.0,6.0,9.0,0.0
1071,1,10900000.0,45.0,19.0,22.0,3.2292834183835817,9.0,1.0,1.0,0.0,2.0,12.0,0.0
1072,2,10900000.0,45.0,19.0,22.0,3.2292834183835817,5.0,1.0,0.0,0.0,2.0,12.0,0.0
1073,2,10900000.0,44.0,28.0,6.0,3.67202092831329,7.0,1.0,1.0,0.0,7.0,12.0,0.0
1074,2,10950000.0,67.0,50.0,1.0,3.7202700147039853,9.0,1.0,0.0,0.0,2.0,4.0,0.0
1075,2,10958128.0,56.0,56.0,1.0,4.126903486073463,5.0,1.0,0.0,1.0,1.0,6.0,0.0
1076,2,10987111.0,50.0,29.0,9.0,3.796821794895556,8.0,1.0,1.0,0.0,9.0,9.0,0.0
1077,2,10987000.0,48.0,32.0,7.0,3.796821794895556,8.0,1.0,0.0,0.0,9.0,9.0,0.0
1078,2,10999000.0,40.0,25.0,6.0,4.504229831552013,5.0,1.0,1.0,0.0,4.0,5.0,0.0
1079,2,11000000.0,43.0,30.0,6.0,4.172535071187676,5.0,1.0,0.0,0.0,6.0,8.0,0.0
1080,2,11000000.0,47.0,30.0,8.0,3.7665586054657276,6.0,1.0,0.0,0.0,2.0,6.0,0.0
1081,1,11000000.0,31.0,18.0,6.0,2.6391883918739887,10.0,1.0,1.0,0.0,3.0,5.0,0.0
1082,1,11000000.0,37.0,17.0,9.0,2.883746764475803,0.0,0.0,0.0,0.0,4.0,9.0,0.0
1083,1,11000000.0,39.0,20.0,8.0,3.2055858272965994,5.0,1.0,0.0,0.0,2.0,14.0,0.0
1084,1,11000000.0,39.0,20.0,10.0,3.8884792296305157,3.0,1.0,0.0,0.0,7.0,8.0,0.0
1085,1,11000000.0,37.0,20.0,9.0,4.102050062120662,10.0,1.0,1.0,0.0,3.0,7.0,0.0
1086,2,11000000.0,38.0,23.0,6.0,3.166169910236865,11.0,1.0,1.0,0.0,4.0,14.0,0.0
1087,1,11000000.0,31.0,18.0,6.0,3.2141602883236695,9.0,1.0,1.0,0.0,8.0,8.0,0.0
1088,1,11000000.0,39.0,21.0,7.0,1.9691467931969378,1.0,1.0,1.0,0.0,11.0,15.0,0.0
1089,2,11000000.0,39.0,22.0,7.0,3.7592863985316005,11.0,1.0,1.0,0.0,1.0,9.0,0.0
1090,1,11094266.0,47.0,47.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,5.0,47.0,0.0
1091,1,11150000.0,28.0,0.0,1.0,2.8059534874909,7.0,1.0,0.0,0.0,1.0,8.0,0.0
1092,2,49500000.0,75.0,49.0,21.0,4.191008758620651,4.0,1.0,1.0,1.0,6.0,12.0,0.0
1093,3,64000000.0,102.0,75.0,24.0,2.613797713825076,10.0,1.0,0.0,1.0,5.0,10.0,0.0
1094,5,35000000.0,155.0,110.0,13.0,3.4178806859660193,13.0,1.0,0.0,0.0,4.0,6.0,0.0
1095,1,11160000.0,28.0,0.0,1.0,2.8059534874909,10.0,1.0,0.0,0.0,1.0,8.0,0.0
1096,1,11160000.0,27.0,22.0,8.0,2.470624387921546,10.0,1.0,1.0,0.0,1.0,8.0,0.0
1097,3,11200000.0,60.0,46.0,6.0,4.314274828747526,12.0,1.0,0.0,0.0,4.0,5.0,0.0
1098,1,11200000.0,30.0,16.0,6.0,1.734975246482913,7.0,1.0,1.0,0.0,1.0,8.0,0.0
1099,3,11200000.0,78.0,43.0,9.0,6.1968694875043715,7.0,1.0,1.0,0.0,1.0,9.0,0.0
1100,1,11249465.0,38.0,20.0,6.0,2.9535529068609896,8.0,1.0,1.0,0.0,2.0,7.0,0.0
1101,4,11300000.0,73.0,51.0,9.0,5.172793724015392,10.0,1.0,1.0,0.0,4.0,5.0,0.0
1102,2,11300000.0,44.0,31.0,6.0,3.0524149995355225,5.0,1.0,0.0,0.0,6.0,9.0,0.0
1103,2,11368000.0,39.0,0.0,1.0,4.0793683027816625,5.0,1.0,0.0,0.0,7.0,8.0,0.0
1104,3,11390000.0,54.0,30.0,1.0,5.191052503795276,5.0,1.0,0.0,0.0,2.0,5.0,0.0
1105,1,11400000.0,35.0,15.0,10.0,3.577770620058787,5.0,1.0,0.0,0.0,8.0,12.0,0.0
1106,1,11400000.0,43.0,20.0,14.0,4.538073126410774,5.0,1.0,1.0,0.0,9.0,12.0,0.0
1107,2,11500000.0,38.0,23.0,7.0,3.871113871652621,5.0,1.0,1.0,0.0,9.0,12.0,0.0
1108,1,11500000.0,44.0,24.0,10.0,2.325670272546475,10.0,1.0,1.0,0.0,10.0,14.0,0.0
1109,2,11500000.0,36.0,21.0,7.0,2.982191678877613,5.0,1.0,0.0,0.0,3.0,9.0,0.0
1110,2,11500000.0,40.0,23.0,6.0,2.567511544161518,3.0,1.0,1.0,0.0,4.0,9.0,0.0
1111,2,11500000.0,65.0,38.0,10.0,4.1886730768216776,7.0,1.0,1.0,0.0,3.0,6.0,0.0
1112,2,11500000.0,48.0,17.0,7.0,3.796821794895556,8.0,1.0,1.0,0.0,3.0,9.0,0.0
1113,1,11500000.0,40.0,19.0,8.0,4.091527675007864,1.0,1.0,1.0,0.0,6.0,17.0,0.0
1114,2,11530000.0,52.0,36.0,7.0,2.90625073706639,5.0,1.0,1.0,1.0,5.0,8.0,0.0
1115,3,11650000.0,56.0,34.0,6.0,4.296653715298196,11.0,1.0,1.0,0.0,8.0,9.0,0.0
1116,2,11650000.0,50.0,33.0,7.0,4.53791671368877,5.0,1.0,1.0,0.0,7.0,12.0,0.0
1117,2,11700000.0,52.0,34.0,10.0,5.9934167810219465,15.0,1.0,0.0,0.0,6.0,14.0,0.0
1118,1,11720000.0,39.0,17.0,10.0,2.981107150699286,9.0,1.0,1.0,0.0,9.0,16.0,0.0
1119,2,11800000.0,53.0,30.0,9.0,3.826736168805864,6.0,1.0,1.0,0.0,1.0,12.0,0.0
1120,4,271262118.0,224.0,198.0,16.0,1.916276817744196,10.0,1.0,1.0,0.0,2.0,7.0,0.0
1121,1,29634768.0,68.0,26.0,12.0,3.8579717924839882,5.0,1.0,0.0,0.0,7.0,13.0,0.0
1122,3,55000000.0,113.0,71.0,16.0,3.510958734195867,7.0,1.0,0.0,0.0,6.0,12.0,0.0
1123,2,11850000.0,38.0,23.0,6.0,3.871113871652621,3.0,1.0,1.0,0.0,9.0,12.0,0.0
1124,2,11890000.0,51.0,29.0,9.0,4.919373059183345,10.0,1.0,1.0,1.0,6.0,12.0,0.0
1125,2,11900000.0,43.0,28.0,6.0,3.1911832093237793,8.0,1.0,1.0,0.0,8.0,9.0,0.0
1126,2,11900000.0,55.0,37.0,10.0,4.178054112739677,13.0,1.0,1.0,0.0,2.0,5.0,0.0
1127,2,11900000.0,52.0,31.0,8.0,4.283861308419756,3.0,1.0,1.0,0.0,3.0,16.0,0.0
1128,1,11929794.0,47.0,47.0,1.0,4.079333572472215,6.0,1.0,1.0,1.0,4.0,47.0,0.0
1129,2,11950000.0,45.0,29.0,6.0,3.925996609513647,5.0,1.0,0.0,0.0,2.0,9.0,0.0
1130,2,11980000.0,62.0,33.0,10.0,3.864081414594447,2.0,1.0,0.0,0.0,7.0,7.0,0.0
1131,1,12000000.0,37.0,14.0,8.0,2.7977966536418486,4.0,1.0,1.0,0.0,2.0,14.0,0.0
1132,2,12000000.0,60.0,36.0,6.0,4.802956731477395,8.0,1.0,0.0,0.0,5.0,16.0,0.0
1133,2,12000000.0,35.0,25.0,6.0,3.1387376181281637,4.0,1.0,1.0,0.0,2.0,8.0,0.0
1134,3,12000000.0,51.0,33.0,6.0,3.9990102745558973,8.0,1.0,1.0,0.0,6.0,9.0,0.0
